barcode,page,page_url,crop_filenamex,y,width,height
11045219,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-41-50-%5B11045219%5D/11045219-p4.jpg,11045219-4-handprint-0.jpg,219.67393207385362,505.61627308650685,655.3203896979337,1052.0983592062016
11045219,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-41-50-%5B11045219%5D/11045219-p4.jpg,11045219-4-handprint-1.jpg,270.33735715974433,522.1413782049289,588.1362825188177,887.9489816965431
11045219,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-41-50-%5B11045219%5D/11045219-p2.jpg,11045219-2-handprint-0.jpg,311.0871329825406,439.5145963956698,667.4388815410242,926.5032112462993
7461015,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-11-11-20-%5B7461015%5D/7461015-p2.jpg,7461015-2-handprint-0.jpg,62.318987821658,142.8974568903134,766.0891788543089,1022.7753164464089
7473911,7,https://invisibleaus.s3.amazonaws.com/ST84-1/1904-111-120-%5B7473911%5D/7473911-p7.jpg,7473911-7-handprint-0.jpg,257.44503904248086,397.91808334478606,672.3443518675252,1001.6558649713579
7473911,7,https://invisibleaus.s3.amazonaws.com/ST84-1/1904-111-120-%5B7473911%5D/7473911-p7.jpg,7473911-7-handprint-1.jpg,266.02085985711767,413.35456071592,674.0595160304526,837.0001063459291
7473911,5,https://invisibleaus.s3.amazonaws.com/ST84-1/1904-111-120-%5B7473911%5D/7473911-p5.jpg,7473911-5-handprint-0.jpg,235.16848299631675,385.4726898977951,684.7211721967251,948.4656975116801
7473911,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1904-111-120-%5B7473911%5D/7473911-p2.jpg,7473911-2-handprint-0.jpg,355.2093963293404,728.9447647479917,471.67014480502405,466.5246494387145
7473911,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1904-111-120-%5B7473911%5D/7473911-p2.jpg,7473911-2-handprint-1.jpg,250.5843823907714,291.57790589919665,646.6168894236148,445.9426796105361
11017351,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-381-390-%5B11017351%5D/11017351-p6.jpg,11017351-6-handprint-0.jpg,305.4696356044469,356.7541436884289,692.9263218226536,960.4919253150008
11017351,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-381-390-%5B11017351%5D/11017351-p4.jpg,11017351-4-handprint-0.jpg,274.5966806717544,469.9549777434111,725.5144409182735,905.6066724398579
11017351,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-381-390-%5B11017351%5D/11017351-p2.jpg,11017351-2-handprint-0.jpg,247.1540540649167,528.2705589232504,751.2419033621838,967.3525819243936
11017341,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-231-240-%5B11017341%5D/11017341-p2.jpg,11017341-2-handprint-0.jpg,81.6372041644252,281.51044346126145,696.4568396678807,979.6563432451896
7461030,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-12-61-70-%5B7461030%5D/7461030-p6.jpg,7461030-6-handprint-0.jpg,126.22607944478855,457.1271698952521,740.2273326236748,976.7569823230986
7461059,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-51-60-%5B7461059%5D/7461059-p4.jpg,7461059-4-handprint-0.jpg,499.14626721416244,987.0917880934372,186.74756229685806,169.94973728936054
7461030,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-12-61-70-%5B7461030%5D/7461030-p4.jpg,7461030-4-handprint-0.jpg,87.06280717328761,215.31976959255934,739.5765810293367,948.3431591185333
11017363,11,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-111-120-%5B11017363%5D/11017363-p11.jpg,11017363-11-handprint-0.jpg,0.0,661.6396908822317,877.6404201768731,526.1443286536896
11017363,7,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-111-120-%5B11017363%5D/11017363-p7.jpg,11017363-7-handprint-0.jpg,145.07400427720376,308.8567766140378,708.0439017525994,939.8005314991401
7473976,5,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-131-140-%5B7473976%5D/7473976-p5.jpg,7473976-5-handprint-0.jpg,337.44141429343614,471.757623779811,690.431176282426,940.1851937447017
7473976,5,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-131-140-%5B7473976%5D/7473976-p5.jpg,7473976-5-handprint-1.jpg,342.991504134935,410.70663717301113,681.5510325360274,607.1798122530731
7473976,5,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-131-140-%5B7473976%5D/7473976-p5.jpg,7473976-5-handprint-2.jpg,329.67128851533863,426.24688830928676,640.4803677089378,418.4767627411492
7530121,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-81-90-%5B7530121%5D/7530121-p6.jpg,7530121-6-handprint-1.jpg,175.5565476472618,761.0579824257504,576.3084036744331,447.62709835910687
11002059,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-241-250-%5B11002059%5D/11002059-p6.jpg,11002059-6-handprint-0.jpg,150.3570057581572,191.2633914783393,561.6276391554688,919.8331890750218
7473940,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-121-130-%5B7473940%5D/7473940-p8.jpg,7473940-8-handprint-0.jpg,248.88531462408488,395.5161065708945,757.7645270049777,909.3174038919627
11002059,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-241-250-%5B11002059%5D/11002059-p2.jpg,11002059-2-handprint-0.jpg,177.35124760076823,220.70418767362963,612.5655790147148,903.0855026237309
7473940,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-121-130-%5B7473940%5D/7473940-p6.jpg,7473940-6-handprint-0.jpg,205.7605041441268,430.01595387302865,756.5323895626932,917.9423657174966
7473940,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-121-130-%5B7473940%5D/7473940-p2.jpg,7473940-2-handprint-0.jpg,349.9219766733083,284.6218598826216,656.7249352748831,910.5435257716771
7461023,32,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-11-91-100-%5B7461023%5D/7461023-p32.jpg,7461023-32-handprint-0.jpg,25.13266707786058,282.76494407677626,714.7669677970356,952.7607699031375
7461023,28,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-11-91-100-%5B7461023%5D/7461023-p28.jpg,7461023-28-handprint-0.jpg,41.45420905469553,218.8801797163851,804.2188957909229,955.942603079515
7461023,26,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-11-91-100-%5B7461023%5D/7461023-p26.jpg,7461023-26-handprint-0.jpg,9.6,177.6,837.5999999999999,962.3999999999999
7461023,22,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-11-91-100-%5B7461023%5D/7461023-p22.jpg,7461023-22-handprint-0.jpg,79.59050456168293,224.68495700405762,781.0081432465655,992.4276514164468
11614206,15,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-201-210-%5B11614206%5D/11614206-p15.jpg,11614206-15-handprint-0.jpg,199.60219786742508,367.1745205412175,750.366764694941,954.9001792598774
11614206,12,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-201-210-%5B11614206%5D/11614206-p12.jpg,11614206-12-handprint-0.jpg,218.08413788454186,368.4066498047786,683.831780633321,1051.0062618176457
11614206,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-201-210-%5B11614206%5D/11614206-p8.jpg,11614206-8-handprint-0.jpg,232.86752787438618,416.46244243290454,692.4612425638983,929.0316023503257
11614206,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-201-210-%5B11614206%5D/11614206-p6.jpg,11614206-6-handprint-0.jpg,248.8853146240848,347.4627478286358,638.2471951033797,946.2815260013928
7461023,20,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-11-91-100-%5B7461023%5D/7461023-p20.jpg,7461023-20-handprint-0.jpg,115.2,195.2,753.5999999999999,983.9999999999999
11614206,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-201-210-%5B11614206%5D/11614206-p4.jpg,11614206-4-handprint-0.jpg,279.6903129047212,452.1918883770677,726.9569907086352,929.0263864749569
7461023,16,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-11-91-100-%5B7461023%5D/7461023-p16.jpg,7461023-16-handprint-0.jpg,98.66153256971995,248.72747695043762,722.1388229215404,935.2153133336454
11614206,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-201-210-%5B11614206%5D/11614206-p2.jpg,11614206-2-handprint-0.jpg,247.65317718180037,437.40877829491455,709.7111667558814,956.1386252305737
7473955,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-281-290-%5B7473955%5D/7473955-p4.jpg,7473955-4-handprint-0.jpg,11.661564015826679,227.807216951318,809.0666469056541,988.9577068806425
7473955,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-281-290-%5B7473955%5D/7473955-p2.jpg,7473955-2-handprint-0.jpg,120.79209913787156,161.90216180325126,646.9372439088323,1045.9097493940008
12150635,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-171-180-%5B12150635%5D/12150635-p8.jpg,12150635-8-handprint-0.jpg,74.21209117938552,791.215064420218,1021.8434093161546,594.838453914767
12150635,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-171-180-%5B12150635%5D/12150635-p6.jpg,12150635-6-handprint-0.jpg,25.465804430047623,726.9626493112731,1014.0435269191859,608.8890979900156
7961603,1,https://invisibleaus.s3.amazonaws.com/ST84-1/1940-559-31-40-%5B7961603%5D/7961603-p1.jpg,7961603-1-handprint-0.jpg,704.0616416600634,1867.8598761320095,500.31357312516536,76.77296171567627
11052106,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-261-270-%5B11052106%5D/11052106-p2.jpg,11052106-2-handprint-0.jpg,282.2991424688592,514.0012318785614,751.9561808669828,908.9706725315177
11017357,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-311-320-%5B11017357%5D/11017357-p2.jpg,11017357-2-handprint-0.jpg,246.77966101694915,474.5783093665605,755.5254237288135,600.8161396580656
12142149,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-131-140-%5B12142149%5D/12142149-p4.jpg,12142149-4-handprint-0.jpg,281.93975920450004,447.3384723195515,713.7435828506777,903.5571128241066
12142149,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-131-140-%5B12142149%5D/12142149-p2.jpg,12142149-2-handprint-0.jpg,220.88952762196595,573.8792741039101,722.6216973631169,940.1851937447038
12150635,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-171-180-%5B12150635%5D/12150635-p4.jpg,12150635-4-handprint-0.jpg,17.1869654232404,730.7555117064471,1017.8993636048436,655.100823435662
7461221,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1911-70-71-80-%5B7461221%5D/7461221-p2.jpg,7461221-2-handprint-0.jpg,152.82909090909092,358.5178412849859,905.4836363636363,1397.3003044953296
11098385,30,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-351-360-%5B11098385%5D/11098385-p30.jpg,11098385-30-handprint-0.jpg,361.8618095960304,564.9991305974668,586.089487262252,944.6252654979255
11098385,28,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-351-360-%5B11098385%5D/11098385-p28.jpg,11098385-28-handprint-0.jpg,300.81082133954567,471.75762377981005,626.0501341210414,952.3953910660637
7473907,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1904-71-80-%5B7473907%5D/7473907-p4.jpg,7473907-4-handprint-1.jpg,24.400783698688315,653.73740
